univLabel,alumniLabel,occupationLabel,employerLabel,positionLabel,wiki
Trisakti University,Rahma Landy Sjahruddin,,,Puteri Indonesia Pariwisata 2006,
Trisakti University,Rahma Landy Sjahruddin,actress,,Miss International Indonesia 2007,
Trisakti University,Rahma Landy Sjahruddin,actress,,Puteri Indonesia Pariwisata 2006,
Trisakti University,Rahma Landy Sjahruddin,TV presenter,,Miss International Indonesia 2007,
Trisakti University,Rahma Landy Sjahruddin,TV presenter,,Puteri Indonesia Pariwisata 2006,
Trisakti University,Rahma Landy Sjahruddin,fashion model,,Miss International Indonesia 2007,
Trisakti University,Rahma Landy Sjahruddin,fashion model,,Puteri Indonesia Pariwisata 2006,
Trisakti University,Rahma Landy Sjahruddin,dentist,,Miss International Indonesia 2007,
Trisakti University,Rahma Landy Sjahruddin,dentist,,Puteri Indonesia Pariwisata 2006,
Trisakti University,Rahma Landy Sjahruddin,,,Miss International,
Trisakti University,Rahma Landy Sjahruddin,,,Miss International 1988,
Trisakti University,Rahma Landy Sjahruddin,actress,,Miss International,
Trisakti University,Rahma Landy Sjahruddin,actress,,Miss International 1988,
Trisakti University,Rahma Landy Sjahruddin,TV presenter,,Miss International,
Trisakti University,Rahma Landy Sjahruddin,TV presenter,,Miss International 1988,
Trisakti University,Rahma Landy Sjahruddin,fashion model,,Miss International,
Trisakti University,Rahma Landy Sjahruddin,fashion model,,Miss International 1988,
Trisakti University,Rahma Landy Sjahruddin,dentist,,Miss International,
Trisakti University,Rahma Landy Sjahruddin,dentist,,Miss International 1988,
Trisakti University,Rahma Landy Sjahruddin,,,Miss International 2007,
Trisakti University,Rahma Landy Sjahruddin,actress,,Miss International 2007,
Trisakti University,Rahma Landy Sjahruddin,TV presenter,,Miss International 2007,
Trisakti University,Rahma Landy Sjahruddin,fashion model,,Miss International 2007,
Trisakti University,Rahma Landy Sjahruddin,dentist,,Miss International 2007,
Trisakti University,Rahma Landy Sjahruddin,,,Puteri Indonesia,
Trisakti University,Rahma Landy Sjahruddin,actress,,Puteri Indonesia,
Trisakti University,Rahma Landy Sjahruddin,TV presenter,,Puteri Indonesia,
Trisakti University,Rahma Landy Sjahruddin,fashion model,,Puteri Indonesia,
Trisakti University,Rahma Landy Sjahruddin,dentist,,Puteri Indonesia,
Trisakti University,Rahma Landy Sjahruddin,,,Puteri Indonesia Pariwisata,
Trisakti University,Rahma Landy Sjahruddin,actress,,Puteri Indonesia Pariwisata,
Trisakti University,Rahma Landy Sjahruddin,TV presenter,,Puteri Indonesia Pariwisata,
Trisakti University,Rahma Landy Sjahruddin,fashion model,,Puteri Indonesia Pariwisata,
Trisakti University,Rahma Landy Sjahruddin,dentist,,Puteri Indonesia Pariwisata,
Trisakti University,Rahma Landy Sjahruddin,,,Puteri Jakarta SCR 5,
Trisakti University,Rahma Landy Sjahruddin,actress,,Puteri Jakarta SCR 5,
Trisakti University,Rahma Landy Sjahruddin,TV presenter,,Puteri Jakarta SCR 5,
Trisakti University,Rahma Landy Sjahruddin,fashion model,,Puteri Jakarta SCR 5,
Trisakti University,Rahma Landy Sjahruddin,dentist,,Puteri Jakarta SCR 5,
Trisakti University,Randy Pangalila,,,-,
Trisakti University,Randy Pangalila,,,-,
Trisakti University,Randy Pangalila,Actor,,-,
Trisakti University,Randy Pangalila,singer,,-,
Trisakti University,Rico Waas,Politician,,-,
Trisakti University,Rico Waas,,,-,
Trisakti University,Sabrina Chairunnisa,,,2011 Puteri Indonesia Sumatera Utara,
Trisakti University,Sabrina Chairunnisa,,,3rd Runner Up Puteri Indonesia 2011,
Trisakti University,Sabrina Chairunnisa,,,3,
Trisakti University,Sabrina Chairunnisa,,,2011,
Trisakti University,Sabrina Chairunnisa,,,2011 Puteri Indonesia Sumatera Utara,
Trisakti University,Sabrina Chairunnisa,,,3rd Runner Up Puteri Indonesia 2011,
Trisakti University,Sabrina Chairunnisa,model,,2011 Puteri Indonesia Sumatera Utara,
Trisakti University,Sabrina Chairunnisa,model,,3rd Runner Up Puteri Indonesia 2011,
Trisakti University,Sabrina Chairunnisa,presenter,,2011 Puteri Indonesia Sumatera Utara,
Trisakti University,Sabrina Chairunnisa,presenter,,3rd Runner Up Puteri Indonesia 2011,
Trisakti University,Sabrina Chairunnisa,Celebrity,,2011 Puteri Indonesia Sumatera Utara,
Trisakti University,Sabrina Chairunnisa,Celebrity,,3rd Runner Up Puteri Indonesia 2011,
Trisakti University,Sabrina Chairunnisa,YouTuber,,2011 Puteri Indonesia Sumatera Utara,
Trisakti University,Sabrina Chairunnisa,YouTuber,,3rd Runner Up Puteri Indonesia 2011,
Trisakti University,Sabrina Chairunnisa,,,3,
Trisakti University,Sabrina Chairunnisa,,,2011,
Trisakti University,Sabrina Chairunnisa,model,,3,
Trisakti University,Sabrina Chairunnisa,model,,2011,
Trisakti University,Sabrina Chairunnisa,presenter,,3,
Trisakti University,Sabrina Chairunnisa,presenter,,2011,
Trisakti University,Sabrina Chairunnisa,Celebrity,,3,
Trisakti University,Sabrina Chairunnisa,Celebrity,,2011,
Trisakti University,Sabrina Chairunnisa,YouTuber,,3,
Trisakti University,Sabrina Chairunnisa,YouTuber,,2011,
Trisakti University,Saud Purwanto Krisnawan,,,-,
Trisakti University,Sayuti Abubakar,,,-,
Trisakti University,Siti Hardiyanti Rukmana,,Indonesia,First ladies and gentlemen,
Trisakti University,Siti Hardiyanti Rukmana,politician,Indonesia,First ladies and gentlemen,
Trisakti University,Siti Hardiyanti Rukmana,Businessperson,Indonesia,First ladies and gentlemen,
Trisakti University,Siti Hardiyanti Rukmana,,Social Affairs (Indonesia),Ministry,
Trisakti University,Siti Hardiyanti Rukmana,politician,Social Affairs (Indonesia),Ministry,
Trisakti University,Siti Hardiyanti Rukmana,Businessperson,Social Affairs (Indonesia),Ministry,
Trisakti University,Wibi Andrino,Lawyer,,-,
Trisakti University,Wibi Andrino,Politician,,-,
Trisakti University,Yenny Wahid,,,-,
Trisakti University,Yenny Wahid,,,-,
Trisakti University,Yenny Wahid,Journalist,,-,
Trisakti University,Yenny Wahid,political activist,,-,
Udayana University,Ayu Diandra Sari,,,Miss International Indonesia 2009,
Udayana University,Ayu Diandra Sari,,,Puteri Indonesia Lingkungan 2008,
Udayana University,Ayu Diandra Sari,presenter,,Miss International Indonesia 2009,
Udayana University,Ayu Diandra Sari,presenter,,Puteri Indonesia Lingkungan 2008,
Udayana University,Ayu Diandra Sari,fashion model,,Miss International Indonesia 2009,
Udayana University,Ayu Diandra Sari,fashion model,,Puteri Indonesia Lingkungan 2008,
Udayana University,Ayu Diandra Sari,doctor,,Miss International Indonesia 2009,
Udayana University,Ayu Diandra Sari,doctor,,Puteri Indonesia Lingkungan 2008,
Udayana University,Ayu Diandra Sari,Beauty pageant titleholders,,Miss International Indonesia 2009,
Udayana University,Ayu Diandra Sari,Beauty pageant titleholders,,Puteri Indonesia Lingkungan 2008,
Udayana University,Ayu Diandra Sari,,,Miss International 2009,
Udayana University,Ayu Diandra Sari,presenter,,Miss International 2009,
Udayana University,Ayu Diandra Sari,fashion model,,Miss International 2009,
Udayana University,Ayu Diandra Sari,doctor,,Miss International 2009,
Udayana University,Ayu Diandra Sari,Beauty pageant titleholders,,Miss International 2009,
Udayana University,Ayu Diandra Sari,,,Puteri Indonesia 2008,
Udayana University,Ayu Diandra Sari,presenter,,Puteri Indonesia 2008,
Udayana University,Ayu Diandra Sari,fashion model,,Puteri Indonesia 2008,
Udayana University,Ayu Diandra Sari,doctor,,Puteri Indonesia 2008,
Udayana University,Ayu Diandra Sari,Beauty pageant titleholders,,Puteri Indonesia 2008,
Udayana University,Ayu Diandra Sari,,,Puteri Indonesia,
Udayana University,Ayu Diandra Sari,presenter,,Puteri Indonesia,
Udayana University,Ayu Diandra Sari,fashion model,,Puteri Indonesia,
Udayana University,Ayu Diandra Sari,doctor,,Puteri Indonesia,
Udayana University,Ayu Diandra Sari,Beauty pageant titleholders,,Puteri Indonesia,
Udayana University,Ayu Diandra Sari,,,Puteri Indonesia Lingkungan,
Udayana University,Ayu Diandra Sari,presenter,,Puteri Indonesia Lingkungan,
Udayana University,Ayu Diandra Sari,fashion model,,Puteri Indonesia Lingkungan,
Udayana University,Ayu Diandra Sari,doctor,,Puteri Indonesia Lingkungan,
Udayana University,Ayu Diandra Sari,Beauty pageant titleholders,,Puteri Indonesia Lingkungan,
Udayana University,Ayu Saraswati,People's Consultative Assembly,,Miss Indonesia 2022,
Udayana University,Ayu Saraswati,People's Consultative Assembly,,Puteri Bali 2020,
Udayana University,Ayu Saraswati,People's Consultative Assembly,,Puteri Indonesia Lingkungan 2020,
Udayana University,Ayu Saraswati,People's Consultative Assembly,,Miss Indonesia,
Udayana University,Ayu Saraswati,People's Consultative Assembly,,Puteri Indonesia,
Udayana University,Ayu Saraswati,People's Consultative Assembly,,Puteri Indonesia Lingkungan,
Udayana University,Ayu Saraswati,People's Consultative Assembly,,,
Udayana University,Ayu Saraswati,People's Consultative Assembly,,Puteri Bali,
Udayana University,Ayu Saraswati,,,Miss Indonesia 2022,
Udayana University,Ayu Saraswati,,,Puteri Bali 2020,
Udayana University,Ayu Saraswati,,,Puteri Indonesia Lingkungan 2020,
Udayana University,Ayu Saraswati,model,,Miss Indonesia 2022,
Udayana University,Ayu Saraswati,model,,Puteri Bali 2020,
Udayana University,Ayu Saraswati,model,,Puteri Indonesia Lingkungan 2020,
Udayana University,Ayu Saraswati,beauty pageant titleholder,,Miss Indonesia 2022,
Udayana University,Ayu Saraswati,beauty pageant titleholder,,Puteri Bali 2020,
Udayana University,Ayu Saraswati,beauty pageant titleholder,,Puteri Indonesia Lingkungan 2020,
Udayana University,Ayu Saraswati,medical practitioner,,Miss Indonesia 2022,
Udayana University,Ayu Saraswati,medical practitioner,,Puteri Bali 2020,
Udayana University,Ayu Saraswati,medical practitioner,,Puteri Indonesia Lingkungan 2020,
Udayana University,Ayu Saraswati,Indonesian People's Consultative Assembly Ambassador,,Miss Indonesia 2022,
Udayana University,Ayu Saraswati,Indonesian People's Consultative Assembly Ambassador,,Puteri Bali 2020,
Udayana University,Ayu Saraswati,Indonesian People's Consultative Assembly Ambassador,,Puteri Indonesia Lingkungan 2020,
Udayana University,Ayu Saraswati,,,Miss Indonesia,
Udayana University,Ayu Saraswati,model,,Miss Indonesia,
Udayana University,Ayu Saraswati,beauty pageant titleholder,,Miss Indonesia,
Udayana University,Ayu Saraswati,medical practitioner,,Miss Indonesia,
Udayana University,Ayu Saraswati,Indonesian People's Consultative Assembly Ambassador,,Miss Indonesia,
Udayana University,Ayu Saraswati,,,Puteri Indonesia,
Udayana University,Ayu Saraswati,model,,Puteri Indonesia,
Udayana University,Ayu Saraswati,beauty pageant titleholder,,Puteri Indonesia,
Udayana University,Ayu Saraswati,medical practitioner,,Puteri Indonesia,
Udayana University,Ayu Saraswati,Indonesian People's Consultative Assembly Ambassador,,Puteri Indonesia,
Udayana University,Ayu Saraswati,,,Puteri Indonesia Lingkungan,
Udayana University,Ayu Saraswati,model,,Puteri Indonesia Lingkungan,
Udayana University,Ayu Saraswati,beauty pageant titleholder,,Puteri Indonesia Lingkungan,
Udayana University,Ayu Saraswati,medical practitioner,,Puteri Indonesia Lingkungan,
Udayana University,Ayu Saraswati,Indonesian People's Consultative Assembly Ambassador,,Puteri Indonesia Lingkungan,
Udayana University,Ayu Saraswati,,,,
Udayana University,Ayu Saraswati,,,Puteri Bali,
Udayana University,Ayu Saraswati,model,,,
Udayana University,Ayu Saraswati,model,,Puteri Bali,
Udayana University,Ayu Saraswati,beauty pageant titleholder,,,
Udayana University,Ayu Saraswati,beauty pageant titleholder,,Puteri Bali,
Udayana University,Ayu Saraswati,medical practitioner,,,
Udayana University,Ayu Saraswati,medical practitioner,,Puteri Bali,
Udayana University,Ayu Saraswati,Indonesian People's Consultative Assembly Ambassador,,,
Udayana University,Ayu Saraswati,Indonesian People's Consultative Assembly Ambassador,,Puteri Bali,
Udayana University,Bagus Alit Sucipta,Politician,,-,
Udayana University,Caliadi,,,-,
Udayana University,Carma Citrawati,Wikimedian,,-,
Udayana University,Carma Citrawati,,,-,
Udayana University,Carma Citrawati,,,-,
Udayana University,Carma Citrawati,Writer,,-,
Udayana University,Carma Citrawati,literature activist,,-,
Udayana University,Cok Ace,Scientist,,-,
Udayana University,Cok Ace,Politician,,-,
Udayana University,Cok Ace,,,-,
Udayana University,Cok Istri Krisnanda Widani,Beauty pageant,,Puteri Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,Beauty pageant,,(Puteri Indonesia Pariwisata),
Udayana University,Cok Istri Krisnanda Widani,Beauty pageant,,Miss Supranational Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,Balinese dance,,Puteri Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,Balinese dance,,(Puteri Indonesia Pariwisata),
Udayana University,Cok Istri Krisnanda Widani,Balinese dance,,Miss Supranational Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,National Narcotics Board,,Puteri Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,National Narcotics Board,,(Puteri Indonesia Pariwisata),
Udayana University,Cok Istri Krisnanda Widani,National Narcotics Board,,Miss Supranational Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism (Indonesia),,Puteri Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism (Indonesia),,(Puteri Indonesia Pariwisata),
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism (Indonesia),,Miss Supranational Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism and Creative Economy,,Puteri Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism and Creative Economy,,(Puteri Indonesia Pariwisata),
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism and Creative Economy,,Miss Supranational Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,Beauty pageant,,Miss and Mister Supranational,
Udayana University,Cok Istri Krisnanda Widani,Balinese dance,,Miss and Mister Supranational,
Udayana University,Cok Istri Krisnanda Widani,National Narcotics Board,,Miss and Mister Supranational,
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism (Indonesia),,Miss and Mister Supranational,
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism and Creative Economy,,Miss and Mister Supranational,
Udayana University,Cok Istri Krisnanda Widani,Beauty pageant,,Puteri Indonesia,
Udayana University,Cok Istri Krisnanda Widani,Balinese dance,,Puteri Indonesia,
Udayana University,Cok Istri Krisnanda Widani,National Narcotics Board,,Puteri Indonesia,
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism (Indonesia),,Puteri Indonesia,
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism and Creative Economy,,Puteri Indonesia,
Udayana University,Cok Istri Krisnanda Widani,Beauty pageant,,Puteri Bali,
Udayana University,Cok Istri Krisnanda Widani,Balinese dance,,Puteri Bali,
Udayana University,Cok Istri Krisnanda Widani,National Narcotics Board,,Puteri Bali,
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism (Indonesia),,Puteri Bali,
Udayana University,Cok Istri Krisnanda Widani,Ministry of Tourism and Creative Economy,,Puteri Bali,
Udayana University,Cok Istri Krisnanda Widani,,,Puteri Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,,,(Puteri Indonesia Pariwisata),
Udayana University,Cok Istri Krisnanda Widani,,,Miss Supranational Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,model,,Puteri Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,model,,(Puteri Indonesia Pariwisata),
Udayana University,Cok Istri Krisnanda Widani,model,,Miss Supranational Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,Balinese dancer,,Puteri Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,Balinese dancer,,(Puteri Indonesia Pariwisata),
Udayana University,Cok Istri Krisnanda Widani,Balinese dancer,,Miss Supranational Indonesia 2013,
Udayana University,Cok Istri Krisnanda Widani,,,Miss and Mister Supranational,
Udayana University,Cok Istri Krisnanda Widani,model,,Miss and Mister Supranational,
Udayana University,Cok Istri Krisnanda Widani,Balinese dancer,,Miss and Mister Supranational,
Udayana University,Cok Istri Krisnanda Widani,,,Puteri Indonesia,
Udayana University,Cok Istri Krisnanda Widani,model,,Puteri Indonesia,
Udayana University,Cok Istri Krisnanda Widani,Balinese dancer,,Puteri Indonesia,
Udayana University,Cok Istri Krisnanda Widani,,,Puteri Bali,
Udayana University,Cok Istri Krisnanda Widani,model,,Puteri Bali,
Udayana University,Cok Istri Krisnanda Widani,Balinese dancer,,Puteri Bali,
Udayana University,I Gede Ngurah Patriana Krisna,Bureaucrat,,-,
Udayana University,I Gede Ngurah Patriana Krisna,Politician,,-,
Udayana University,I Gede Ngurah Swajaya,,,-,
Udayana University,I Gusti Ayu Bintang Darmawati,,Women Empowerment And Child Protection,Ministry,
Udayana University,I Made Agus Mahayastra,Politician,,Gianyar Regency,
Udayana University,I Made Agus Mahayastra,Politician,,Regent,
Udayana University,I Nyoman Sutjidra,Doctor (title),,-,
Udayana University,I Nyoman Sutjidra,Bureaucrat,,-,
Udayana University,I Nyoman Sutjidra,Politician,,-,
Udayana University,I Wayan Diar,,Bangli,Vice regents,
Udayana University,I Wayan Diar,,Representatives,Bangli regency regional house,
Udayana University,Ida Bagus Rai Mantra,,,-,
Udayana University,Mohd Yadzil Yaakub,Politician,,-,
Udayana University,Oka Rusmini,"Writer, journalist",,-,
Udayana University,Rui Maria de Araújo,,East Timor,Prime minister,
Udayana University,Rui Maria de Araújo,,Timor-Leste,Prime minister,
Udayana University,Sang Nyoman Sedana Arta,Politician,,-,
Udayana University,Tan Lioe Ie,poet,,-,
University of Abulyatama,Nurul Akmal,,,-,
University of Bengkulu,Helmi Hasan,,,-,
University of International Golden Indonesia,I Wayan Koster,Engineer,Bali Governance,Governor,
University of International Golden Indonesia,I Wayan Koster,Engineer,Bali Governance,Governor,
University of International Golden Indonesia,I Wayan Koster,Politician,Bali Governance,Governor,
University of International Golden Indonesia,I Wayan Koster,Politician,Bali Governance,Governor,
University of International Golden Indonesia,I Wayan Koster,Academician,Bali Governance,Governor,
University of International Golden Indonesia,I Wayan Koster,Academician,Bali Governance,Governor,
University of International Golden Indonesia,I Wayan Koster,Researcher,Bali Governance,Governor,
University of International Golden Indonesia,I Wayan Koster,Researcher,Bali Governance,Governor,
University of International Golden Indonesia,I Wayan Koster,,Bali Governance,Governor,
University of International Golden Indonesia,I Wayan Koster,,Bali Governance,Governor,
University of Jambi,Hendra Halim,,,-,
University of Jember,Abdul Kadir Jailani,,,-,
University of Jember,Dwi Rubiyanti Kholifah,,,-,
University of Jember,Gatot Sudjito,,,-,
University of Lampung,Arinal Djunaidi,,,-,
University of Lampung,Bambang Suryadi,,,-,
University of Lampung,Habiburokhman,,,-,
University of Lampung,Jihan Nurlela,Physician,,-,
University of Lampung,Jihan Nurlela,Politician,,-,
University of Lampung,Jihan Nurlela,Physician and politician,,-,
University of Mataram,Mesir Suryadi,,,-,
University of Mataram,Mohammad Ruslan,,,-,
University of National Education,I Gusti Ngurah Jaya Negara,Politician,,-,
University of National Education,I Wayan Disel Astawa,Politician,,-,
University of National Education,I Wayan Disel Astawa,,,-,
University of National Education,Longuinhos Monteiro,,,-,
University of National Education,Ratna Ani Lestari,,,-,
University of National Education,Tiago Amaral Sarmento,,,-,
University of National Education,Tjokorda Gde Surya Putra,Politician,,-,
University of North Sumatra,Abdul Wahab Dalimunthe,,,-,
University of North Sumatra,Amru Daulay,,,-,
University of North Sumatra,Djohar Arifin Husin,,Pssi,President,
University of North Sumatra,Duma Riris Silalahi,Beauty pageant,,Miss International Indonesia 2008,
University of North Sumatra,Duma Riris Silalahi,Beauty pageant,,Puteri Indonesia Lingkungan 2007,
University of North Sumatra,Duma Riris Silalahi,Beauty pageant,,Puteri Indonesia 2007,
University of North Sumatra,Duma Riris Silalahi,Beauty pageant,,Miss International 2008,
University of North Sumatra,Duma Riris Silalahi,Beauty pageant,,Puteri Indonesia,
University of North Sumatra,Duma Riris Silalahi,Beauty pageant,,Puteri North Sumatra,
University of North Sumatra,Duma Riris Silalahi,,,Miss International Indonesia 2008,
University of North Sumatra,Duma Riris Silalahi,,,Puteri Indonesia Lingkungan 2007,
University of North Sumatra,Duma Riris Silalahi,actress,,Miss International Indonesia 2008,
University of North Sumatra,Duma Riris Silalahi,actress,,Puteri Indonesia Lingkungan 2007,
University of North Sumatra,Duma Riris Silalahi,singer,,Miss International Indonesia 2008,
University of North Sumatra,Duma Riris Silalahi,singer,,Puteri Indonesia Lingkungan 2007,
University of North Sumatra,Duma Riris Silalahi,fashion model,,Miss International Indonesia 2008,
University of North Sumatra,Duma Riris Silalahi,fashion model,,Puteri Indonesia Lingkungan 2007,
University of North Sumatra,Duma Riris Silalahi,,,Puteri Indonesia 2007,
University of North Sumatra,Duma Riris Silalahi,actress,,Puteri Indonesia 2007,
University of North Sumatra,Duma Riris Silalahi,singer,,Puteri Indonesia 2007,
University of North Sumatra,Duma Riris Silalahi,fashion model,,Puteri Indonesia 2007,
University of North Sumatra,Duma Riris Silalahi,,,Miss International 2008,
University of North Sumatra,Duma Riris Silalahi,actress,,Miss International 2008,
University of North Sumatra,Duma Riris Silalahi,singer,,Miss International 2008,
University of North Sumatra,Duma Riris Silalahi,fashion model,,Miss International 2008,
University of North Sumatra,Duma Riris Silalahi,,,Puteri Indonesia,
University of North Sumatra,Duma Riris Silalahi,actress,,Puteri Indonesia,
University of North Sumatra,Duma Riris Silalahi,singer,,Puteri Indonesia,
University of North Sumatra,Duma Riris Silalahi,fashion model,,Puteri Indonesia,
University of North Sumatra,Duma Riris Silalahi,,,Puteri North Sumatra,
University of North Sumatra,Duma Riris Silalahi,actress,,Puteri North Sumatra,
University of North Sumatra,Duma Riris Silalahi,singer,,Puteri North Sumatra,
University of North Sumatra,Duma Riris Silalahi,fashion model,,Puteri North Sumatra,
University of North Sumatra,H. S. Dillon,,,-,
University of North Sumatra,Lesik Kati Ara,poet,,-,
University of North Sumatra,Muchtar Pakpahan,,,-,
University of North Sumatra,Musa Rajekshah,,,-,
University of North Sumatra,Nurhajizah Marpaung,,,-,
University of North Sumatra,Rustam Effendy Nainggolan,,,-,
University of North Sumatra,Safaruddin (politician),Politician,,-,
University of North Sumatra,Sulaiman Syarif,,,-,
University of North Sumatra,Syamsuar,,,-,
University of North Sumatra,Tengku Erry Nuradi,,,-,
University of North Sumatra,Yahya Harahap,Jurist,,-,
University of North Sumatra,Yasonna Laoly,,,-,
University of Riau,Ansar Ahmad (Indonesian politician),,,-,
University of Riau,Kasmarni,Politician,,-,
University of Riau,Lukman Hakim Siregar,,,-,
University of Riau,Syamsuar,,,-,
University of Surabaya,I Wayan Pandu Prapanca Lagosa,Politician,,-,
University of Surabaya,Willy Susilo,,,-,
Walisongo State Islamic University,Abdul Mu'ti,,,-,
Warmadewa University,I Gusti Putu Parwata,Politician,,-,
Warmadewa University,I Komang Gede Sanjaya,Politician,,-,
Wijaya Putra University,Gatot Sudjito,,,-,
Institut Pertanian Bogor,Dadan Hindayana,entomolog,Badan Gizi Nasional,Kepala,
Institut Pertanian Bogor,Dadan Hindayana,dosen,Badan Gizi Nasional,Kepala,
Institut Pertanian Bogor,Dadan Hindayana,lektor,Badan Gizi Nasional,Kepala,
Institut Pertanian Bogor,Dadan Hindayana,dosen,Badan Gizi Nasional,Kepala,
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Baiturrahmah,Rektor,
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Baiturrahmah,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Baiturrahmah,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Baiturrahmah,Rektor Universitas Andalas,
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Andalas,Rektor Universitas Baiturrahmah,
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Andalas,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,ekonom pertanian,Universitas Andalas,Rektor,
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Baiturrahmah,Rektor,
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Baiturrahmah,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Baiturrahmah,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Baiturrahmah,Rektor Universitas Andalas,
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Andalas,Rektor Universitas Baiturrahmah,
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Andalas,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,pengurus akademik,Universitas Andalas,Rektor,
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Baiturrahmah,Rektor,
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Baiturrahmah,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Baiturrahmah,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Baiturrahmah,Rektor Universitas Andalas,
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Andalas,Rektor Universitas Baiturrahmah,
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Andalas,"Wakil Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Andalas,"Inspektur Jenderal Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",
Institut Pertanian Bogor,Musliar Kasim,dosen,Universitas Andalas,Rektor,
Institut Pertanian Bogor,Suryopratomo,jurnalis,Kompas,Duta Besar Indonesia untuk Singapura,https://en.wikipedia.org/wiki/Suryopratomo
Institut Pertanian Bogor,Suryopratomo,diplomat,Kompas,Duta Besar Indonesia untuk Singapura,https://en.wikipedia.org/wiki/Suryopratomo
Institut Teknologi Bandung,Adang Surahman,akademisi,Institut Teknologi Bandung,Rektor,
Institut Teknologi Bandung,Adang Surahman,lektor,Institut Teknologi Bandung,Rektor,
Institut Teknologi Bandung,Adang Surahman,pegawai negeri sipil,Institut Teknologi Bandung,Rektor,
Institut Teknologi Bandung,Akhmaloka,akademisi,Institut Teknologi Bandung,Rektor,
Institut Teknologi Bandung,Akhmaloka,lektor,Institut Teknologi Bandung,Rektor,
Institut Teknologi Bandung,Akhmaloka,pegawai negeri sipil,Institut Teknologi Bandung,Rektor,
Institut Teknologi Bandung,Ayu Purwarianti,dosen,Institut Teknologi Bandung,Dosen,
Institut Teknologi Bandung,Ayu Purwarianti,lektor,Institut Teknologi Bandung,Dosen,
Institut Teknologi Bandung,Ayu Purwarianti,pegawai negeri sipil,Institut Teknologi Bandung,Dosen,
